"epoch","hdb_early - _step","hdb_early - _step__MIN","hdb_early - _step__MAX","hdb_early - backbone_lr","hdb_early - backbone_lr__MIN","hdb_early - backbone_lr__MAX","hdb_early - transformer_lr","hdb_early - transformer_lr__MIN","hdb_early - transformer_lr__MAX","hdb_early - mIoU","hdb_early - mIoU__MIN","hdb_early - mIoU__MAX","hdb_early - loss_growsp","hdb_early - loss_growsp__MIN","hdb_early - loss_growsp__MAX","hdb_early - loss_tarl","hdb_early - loss_tarl__MIN","hdb_early - loss_tarl__MAX","hdb_early - train_loss","hdb_early - train_loss__MIN","hdb_early - train_loss__MAX"
"434","20895.08","20871","20918","0.00011182128186158985","0.0001054594585804899","0.00011718968768484474","0.000002225497542415411","0.000002098058127704646","0.0000023614400560071333","","","","340.65367889404297","340.65367889404297","340.65367889404297","24.260098069906235","24.260098069906235","24.260098069906235","352.7837279289961","352.7837279289961","352.7837279289961"
"435","20943.895833333332","20920","20966","0.00009847644658948985","0.00009224384622781263","0.0001043478116442086","0.0000019604405308166776","0.0000018448769245562525","0.000002086956232884172","","","","340.5410838127136","340.5410838127136","340.5410838127136","24.12256810069084","24.12256810069084","24.12256810069084","352.60236786305904","352.60236786305904","352.60236786305904"
"436","20991.76923076923","20967","21014","0.00008619722404015603","0.00008039173559862365","0.0000917230483013564","0.000001717833630291247","0.0000016127098526037776","0.0000018396652920394311","","","","340.56601905822754","340.56601905822754","340.56601905822754","24.419089674949646","24.419089674949646","24.419089674949646","352.77556389570236","352.77556389570236","352.77556389570236"
"437","21038.275","21015","21062","0.00007507581952109153","0.00006957505030530559","0.00008014834475509015","0.0000015013231675687667","0.0000014005841074493303","0.0000015981064023541103","","","","340.4600749015808","340.4600749015808","340.4600749015808","24.46825721859932","24.46825721859932","24.46825721859932","352.69420351088047","352.69420351088047","352.69420351088047"
"438","21084.462962962964","21063","21110","0.00006527549032280264","0.00005932528477199877","0.00006912236321076427","0.0000012853982882717002","0.0000011823204989035319","0.0000013779314039072518","","","","340.33657026290894","340.33657026290894","340.33657026290894","24.628975123167038","24.628975123167038","24.628975123167038","352.65105782449245","352.65105782449245","352.65105782449245"
"439","21133.541666666668","21111","21158","0.00005462891899604366","0.000049887881323812695","0.000058907132890024136","0.0000010936839873180639","0.0000010016041595335914","0.0000011739721724417897","","","","340.579439163208","340.579439163208","340.579439163208","24.51046946644783","24.51046946644783","24.51046946644783","352.8346738964319","352.8346738964319","352.8346738964319"
"440","21185.11111111111","21160","21207","0.000044872940985598265","0.000041264391683567365","0.000049122259440672445","9.013795019600873e-7","8.21795333680924e-7","9.86262243473727e-7","14.133071560664462","14.133071560664462","14.133071560664462","339.7987103462219","339.7987103462219","339.7987103462219","24.393593221902847","24.393593221902847","24.393593221902847","351.99550695717335","351.99550695717335","351.99550695717335"
"441","21232.933333333334","21209","21256","0.00003721159983749233","0.00003329897065579498","0.000040222178647006444","7.417883314534113e-7","6.722773304457675e-7","8.183102159592442e-7","","","","343.75934076309204","343.75934076309204","343.75934076309204","25.520856946706772","25.520856946706772","25.520856946706772","356.5197692364454","356.5197692364454","356.5197692364454"
"442","21280.725","21258","21304","0.000030047858944224302","0.000027027894582547993","0.00003282939958522215","5.936300694751905e-7","5.26496320560566e-7","6.597110712525881e-7","","","","343.223108291626","343.223108291626","343.223108291626","25.187304973602295","25.187304973602295","25.187304973602295","355.8167607784271","355.8167607784271","355.8167607784271"
"443","21330.744680851065","21307","21352","0.000023172759084950355","0.000020168449509684565","0.000025907411361081145","4.5454372871700044e-7","4.0336899019369127e-7","5.181482272216229e-7","","","","342.73843574523926","342.73843574523926","342.73843574523926","25.11530891060829","25.11530891060829","25.11530891060829","355.2960902005434","355.2960902005434","355.2960902005434"
"444","21379.17021276596","21356","21400","0.00001727221417815269","0.000014830883346820724","0.000019561686929737188","3.4154699719626595e-7","2.9871834023694193e-7","3.936459609999653e-7","","","","342.94999980926514","342.94999980926514","342.94999980926514","24.91279101371765","24.91279101371765","24.91279101371765","355.40639531612396","355.40639531612396","355.40639531612396"
"445","21427.163636363635","21401","21448","0.000012167957541976669","0.00001031299515617333","0.000014726220749787994","2.479304465813674e-7","2.062599031234666e-7","2.924385845707974e-7","","","","343.1361289024353","343.1361289024353","343.1361289024353","24.432223707437515","24.432223707437515","24.432223707437515","355.35224075615406","355.35224075615406","355.35224075615406"
"446","21473.787234042553","21449","21496","0.000008276576086928165","0.000006756145306169942","0.00001022578106466146","1.6762001581649457e-7","1.3231055561723503e-7","2.045156212932292e-7","","","","342.95777225494385","342.95777225494385","342.95777225494385","24.89051103591919","24.89051103591919","24.89051103591919","355.40302777290344","355.40302777290344","355.40302777290344"
"447","21519.702127659573","21497","21544","0.000005163771395047415","0.000003739089168245807","0.0000065457765348425435","1.0474235014380049e-7","8.012104305374933e-8","1.3091553069685088e-7","","","","343.3377208709717","343.3377208709717","343.3377208709717","25.143517673015594","25.143517673015594","25.143517673015594","355.9094797074795","355.9094797074795","355.9094797074795"
"448","21567.20930232558","21545","21592","0.000002704770339028453","0.0000017193183386785626","0.0000036868122364032414","5.513495047282193e-8","3.581533210567684e-8","7.373624472806482e-8","","","","342.932017326355","342.932017326355","342.932017326355","25.46426424384117","25.46426424384117","25.46426424384117","355.66414944827557","355.66414944827557","355.66414944827557"
"449","21618.75","21593","21640","9.434937759804533e-7","4.687324940618574e-7","0.0000016149362748050572","1.9413920542565656e-8","9.02109928354496e-9","3.298716495622426e-8","","","","343.2214493751526","343.2214493751526","343.2214493751526","25.526839464902878","25.526839464902878","25.526839464902878","355.984869107604","355.984869107604","355.984869107604"
"450","21667.375","21642","21689","1.4746744182707703e-7","4e-8","4.1681632072594365e-7","3.6756033951820644e-9","8.037216894023774e-10","8.336326414518873e-9","13.185203551488621","13.185203551488621","13.185203551488621","343.18653869628906","343.18653869628906","343.18653869628906","24.893656581640244","24.893656581640244","24.893656581640244","355.6333669871092","355.6333669871092","355.6333669871092"
